m	1096	1046	100	100	0	0	15s	100	1	8001
m	1102	1072	100	100	0	0	15s	100	1	8001
m	1004	1148	100	100	0	0	15s	100	1	8001
m	1047	1193	100	100	0	0	15s	100	1	8001
m	1230	1163	100	100	0	0	15s	100	1	8001
m	1144	865	100	100	0	0	15s	100	1	8001
m	1115	818	100	100	0	0	15s	100	1	8001
m	1107	795	100	100	0	0	15s	100	1	8001
m	1135	777	100	100	0	0	15s	100	1	8001
m	1209	761	100	100	0	0	15s	100	1	8001
m	1213	740	100	100	0	0	15s	100	1	8001
m	1201	709	100	100	0	0	15s	100	1	8001
m	1188	691	100	100	0	0	15s	100	1	8001
m	1100	656	100	100	0	0	15s	100	1	8001
m	1026	617	100	100	0	0	15s	100	1	8001
m	1002	591	100	100	0	0	15s	100	1	8001
m	1031	545	100	100	0	0	15s	100	1	8001
m	1052	542	100	100	0	0	15s	100	1	8001
m	1089	578	100	100	0	0	15s	100	1	8001
m	1234	846	100	100	0	0	15s	100	1	8001
m	1087	377	100	100	0	0	15s	100	1	8001
m	1067	516	100	100	0	0	15s	100	1	8001
m	1134	459	100	100	0	0	15s	100	1	8001
m	1236	436	100	100	0	0	15s	100	1	8001
m	1214	308	100	100	0	0	15s	100	1	8001
m	557	414	100	100	0	0	15s	100	1	8001
m	465	465	100	100	0	0	15s	100	1	8001
m	399	388	100	100	0	0	15s	100	1	8001
m	445	395	100	100	0	0	15s	100	1	8001
m	707	385	100	100	0	0	15s	100	1	8001
m	763	336	100	100	0	0	15s	100	1	8001
m	91	57	100	100	0	0	15s	100	1	8001
m	842	180	100	100	0	0	15s	100	1	8001
m	1137	316	100	100	0	0	15s	100	1	8001
m	511	1134	100	100	0	0	15s	100	1	8001
m	442	1217	100	100	0	0	15s	100	1	8001
m	460	1055	100	100	0	0	15s	100	1	8001
m	928	1147	100	100	0	0	15s	100	1	8001
m	907	1106	100	100	0	0	15s	100	1	8001
m	434	305	100	100	0	0	15s	100	1	8001
m	560	1158	100	100	0	0	15s	100	1	8001
m	932	1214	100	100	0	0	15s	100	1	8001
m	119	263	100	100	0	0	15s	100	1	8001
m	89	349	100	100	0	0	15s	100	1	8001
m	88	419	100	100	0	0	15s	100	1	8001
m	123	465	100	100	0	0	15s	100	1	8001
m	156	488	100	100	0	0	15s	100	1	8001
m	181	457	100	100	0	0	15s	100	1	8001
m	206	435	100	100	0	0	15s	100	1	8001
m	142	381	100	100	0	0	15s	100	1	8001
m	140	355	100	100	0	0	15s	100	1	8001
m	152	311	100	100	0	0	15s	100	1	8001
m	175	305	100	100	0	0	15s	100	1	8001
m	291	218	100	100	0	0	15s	100	1	8001
m	319	288	100	100	0	0	15s	100	1	8001
m	372	301	100	100	0	0	15s	100	1	8001
m	390	244	100	100	0	0	15s	100	1	8001
m	404	201	100	100	0	0	15s	100	1	8001
m	473	215	100	100	0	0	15s	100	1	8001
m	560	246	100	100	0	0	15s	100	1	8001
m	542	299	100	100	0	0	15s	100	1	8001
m	484	317	100	100	0	0	15s	100	1	8001
m	460	339	100	100	0	0	15s	100	1	8001
m	492	412	100	100	0	0	15s	100	1	8001
m	544	455	100	100	0	0	15s	100	1	8001
m	631	441	100	100	0	0	15s	100	1	8001
m	632	389	100	100	0	0	15s	100	1	8001
m	615	320	100	100	0	0	15s	100	1	8001
m	613	300	100	100	0	0	15s	100	1	8001
m	683	288	100	100	0	0	15s	100	1	8001
m	701	268	100	100	0	0	15s	100	1	8001
m	676	182	100	100	0	0	15s	100	1	8001
m	722	149	100	100	0	0	15s	100	1	8001
m	753	150	100	100	0	0	15s	100	1	8001
m	757	202	100	100	0	0	15s	100	1	8001
m	739	226	100	100	0	0	15s	100	1	8001
m	374	57	100	100	0	0	15s	100	1	8001
m	452	91	100	100	0	0	15s	100	1	8001
m	500	77	100	100	0	0	15s	100	1	8001
m	525	73	100	100	0	0	15s	100	1	8001
m	608	87	100	100	0	0	15s	100	1	8001
m	669	80	100	100	0	0	15s	100	1	8001
m	689	76	100	100	0	0	15s	100	1	8001
m	736	69	100	100	0	0	15s	100	1	8001
m	762	61	100	100	0	0	15s	100	1	8001
m	836	74	100	100	0	0	15s	100	1	8001
m	908	85	100	100	0	0	15s	100	1	8001
m	964	74	100	100	0	0	15s	100	1	8001
m	1077	54	100	100	0	0	15s	100	1	8001
m	1101	58	100	100	0	0	15s	100	1	8001
m	1137	70	100	100	0	0	15s	100	1	8001
m	1237	120	100	100	0	0	15s	100	1	8001
m	1246	172	100	100	0	0	15s	100	1	8001
m	1227	218	100	100	0	0	15s	100	1	8001
m	1220	252	100	100	0	0	15s	100	1	8001
m	1205	293	100	100	0	0	15s	100	1	8001
m	1207	309	100	100	0	0	15s	100	1	8001
m	1177	322	100	100	0	0	15s	100	1	8001
m	1108	340	100	100	0	0	15s	100	1	8001
m	1031	389	100	100	0	0	15s	100	1	8001
m	977	407	100	100	0	0	15s	100	1	8001
m	935	391	100	100	0	0	15s	100	1	8001
m	985	337	100	100	0	0	15s	100	1	8001
m	1051	329	100	100	0	0	15s	100	1	8001
m	1059	295	100	100	0	0	15s	100	1	8001
m	1056	263	100	100	0	0	15s	100	1	8001
m	1085	229	100	100	0	0	15s	100	1	8001
m	1110	217	100	100	0	0	15s	100	1	8001
m	1132	253	100	100	0	0	15s	100	1	8001
m	911	209	100	100	0	0	15s	100	1	8001
m	896	253	100	100	0	0	15s	100	1	8001
m	883	271	100	100	0	0	15s	100	1	8001
m	822	221	100	100	0	0	15s	100	1	8001
m	771	229	100	100	0	0	15s	100	1	8001
m	783	253	100	100	0	0	15s	100	1	8001
m	808	260	100	100	0	0	15s	100	1	8001
m	991	157	100	100	0	0	15s	100	1	8001
m	997	186	100	100	0	0	15s	100	1	8001
m	1031	158	100	100	0	0	15s	100	1	8001
m	308	460	100	100	0	0	15s	100	1	8001
m	353	500	100	100	0	0	15s	100	1	8001
m	381	523	100	100	0	0	15s	100	1	8001
m	388	544	100	100	0	0	15s	100	1	8001
m	350	559	100	100	0	0	15s	100	1	8001
m	297	535	100	100	0	0	15s	100	1	8001
m	326	575	100	100	0	0	15s	100	1	8001
m	364	592	100	100	0	0	15s	100	1	8001
m	345	617	100	100	0	0	15s	100	1	8001
m	290	625	100	100	0	0	15s	100	1	8001
m	293	652	100	100	0	0	15s	100	1	8001
m	293	675	100	100	0	0	15s	100	1	8001
m	298	703	100	100	0	0	15s	100	1	8001
m	308	729	100	100	0	0	15s	100	1	8001
m	292	775	100	100	0	0	15s	100	1	8001
m	264	796	100	100	0	0	15s	100	1	8001
m	258	799	100	100	0	0	15s	100	1	8001
m	65	758	100	100	0	0	15s	100	1	8001
m	96	756	100	100	0	0	15s	100	1	8001
m	57	663	100	100	0	0	15s	100	1	8001
m	66	620	100	100	0	0	15s	100	1	8001
m	113	563	100	100	0	0	15s	100	1	8001
m	111	541	100	100	0	0	15s	100	1	8001
m	85	516	100	100	0	0	15s	100	1	8001
m	75	505	100	100	0	0	15s	100	1	8001
m	436	932	100	100	0	0	15s	100	1	8001
m	468	949	100	100	0	0	15s	100	1	8001
m	497	961	100	100	0	0	15s	100	1	8001
m	439	1091	100	100	0	0	15s	100	1	8001
m	443	1151	100	100	0	0	15s	100	1	8001
m	485	1195	100	100	0	0	15s	100	1	8001
m	544	1211	100	100	0	0	15s	100	1	8001
m	616	1197	100	100	0	0	15s	100	1	8001
m	725	1179	100	100	0	0	15s	100	1	8001
m	776	1135	100	100	0	0	15s	100	1	8001
m	859	1147	100	100	0	0	15s	100	1	8001
m	885	1172	100	100	0	0	15s	100	1	8001
m	974	1196	100	100	0	0	15s	100	1	8001
m	1014	1223	100	100	0	0	15s	100	1	8001
m	987	1232	100	100	0	0	15s	100	1	8001
m	783	1224	100	100	0	0	15s	100	1	8001
m	736	1117	100	100	0	0	15s	100	1	8001
m	729	1106	100	100	0	0	15s	100	1	8001
m	828	1041	100	100	0	0	15s	100	1	8001
m	735	1027	100	100	0	0	15s	100	1	8001
m	717	1034	100	100	0	0	15s	100	1	8001
m	1096	1046	100	100	0	0	15s	100	1	8001
m	1102	1072	100	100	0	0	15s	100	1	8001
m	1004	1148	100	100	0	0	15s	100	1	8001
m	1047	1193	100	100	0	0	15s	100	1	8001
m	1230	1163	100	100	0	0	15s	100	1	8001
m	1144	865	100	100	0	0	15s	100	1	8001
m	1115	818	100	100	0	0	15s	100	1	8001
m	1107	795	100	100	0	0	15s	100	1	8001
m	1135	777	100	100	0	0	15s	100	1	8001
m	1209	761	100	100	0	0	15s	100	1	8001
m	1213	740	100	100	0	0	15s	100	1	8001
m	1201	709	100	100	0	0	15s	100	1	8001
m	1188	691	100	100	0	0	15s	100	1	8001
m	1100	656	100	100	0	0	15s	100	1	8001
m	1026	617	100	100	0	0	15s	100	1	8001
m	1002	591	100	100	0	0	15s	100	1	8001
m	1031	545	100	100	0	0	15s	100	1	8001
m	1052	542	100	100	0	0	15s	100	1	8001
m	1089	578	100	100	0	0	15s	100	1	8001
m	1234	846	100	100	0	0	15s	100	1	8001
m	1087	377	100	100	0	0	15s	100	1	8001
m	1067	516	100	100	0	0	15s	100	1	8001
m	1134	459	100	100	0	0	15s	100	1	8001
m	1236	436	100	100	0	0	15s	100	1	8001
m	1214	308	100	100	0	0	15s	100	1	8001
m	557	414	100	100	0	0	15s	100	1	8001
m	465	465	100	100	0	0	15s	100	1	8001
m	399	388	100	100	0	0	15s	100	1	8001
m	445	395	100	100	0	0	15s	100	1	8001
m	707	385	100	100	0	0	15s	100	1	8001
m	763	336	100	100	0	0	15s	100	1	8001
m	91	57	100	100	0	0	15s	100	1	8001
m	842	180	100	100	0	0	15s	100	1	8001
m	1137	316	100	100	0	0	15s	100	1	8001
m	511	1134	100	100	0	0	15s	100	1	8001
m	442	1217	100	100	0	0	15s	100	1	8001
m	460	1055	100	100	0	0	15s	100	1	8001
m	928	1147	100	100	0	0	15s	100	1	8001
m	907	1106	100	100	0	0	15s	100	1	8001
m	434	305	100	100	0	0	15s	100	1	8001
m	560	1158	100	100	0	0	15s	100	1	8001
m	932	1214	100	100	0	0	15s	100	1	8001
